12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:18:15 PM,0,0,0,135
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:27:57 PM,0,0,0,3
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:34 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:30:35 PM,0,0,0,12
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:32:53 PM,0,0,0,7
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:35:52 PM,0,0,0,6
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,Indoor_range,beny@imagistix.co.za,2021/12/06 5:38:22 PM,0,0,0,175
12345,DefaultTrainee,MiniCity,,2021/12/07 11:15:43 AM,0,0,0,148
12345,DefaultTrainee,OpenPlain,,2021/12/07 11:18:11 AM,97,2,0,258
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:28:16 PM,0,0,0,68
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,,2021/12/07 12:33:10 PM,0,0,0,44
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:37:57 PM,0,0,0,234
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:53:32 PM,0,0,0,87
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:53:32 PM,0,0,0,87
12345,DefaultTrainee,Indoor_range,brusley@imagistix.co.za,2021/12/07 12:53:32 PM,0,0,0,87
